studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,plantedSeedlotStockDbId,plantedSeedlotStockUniquename,plantedSeedlotCurrentCount,plantedSeedlotCurrentWeightGram,plantedSeedlotBoxName,plantedSeedlotTransactionCount,plantedSeedlotTransactionWeight,plantedSeedlotTransactionDescription,availableGermplasmSeedlotUniquenames,FHB plant response - 1-9 response scale|CO_321:0501028,Grain test weight - g/l|CO_321:0001210,Grain yield - kg/ha|CO_321:0001218,Heading time - Julian date (JD)|CO_321:0001233,notes
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97214,17-30335,,plot,254771,Adv_Urb_20-plot530,5,5,530,,,test,,,,,,,,,,,3,734.6475406,4244.473978,131," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100944,US16-IL-064-235,,plot,254591,Adv_Urb_20-plot531,5,5,531,,,test,,,,,,,,,,,1,736.4780577,5226.404525,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96993,16-7828,,plot,254780,Adv_Urb_20-plot532,5,5,532,,,test,,,,,,,,,,,2,734.9526268,4592.900946,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97174,17-25205,,plot,254785,Adv_Urb_20-plot533,5,5,533,,,test,,,,,,,,,,,2,739.2238334,5036.353451,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96699,16-19018,,plot,254597,Adv_Urb_20-plot534,5,5,534,,,test,,,,,,,,,,,2,740.4441782,5353.10524,135,"* (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97132,17-21812,,plot,254715,Adv_Urb_20-plot535,5,5,535,,,test,,,,,,,,,,,2,748.3764191,4814.627199,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100748,US16-IL-065-034,,plot,254618,Adv_Urb_20-plot536,5,5,536,,,test,,,,,,,,,,,2,756.6137461,4909.652735,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97070,17-13938,,plot,254870,Adv_Urb_20-plot537,5,5,537,,,test,,,,,,,,,,,1,740.7492644,5036.353451,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100667,US16-IL-065-031,,plot,254781,Adv_Urb_20-plot538,5,5,538,,,test,,,,,,,,,,,2,0,3832.696651,131," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97254,17-6412,,plot,254798,Adv_Urb_20-plot539,5,5,539,,,test,,,,,,,,,,,2,759.0544356,4402.849872,132," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100842,US16-IL-061-029,,plot,254769,Adv_Urb_20-plot540,5,5,540,,,test,,,,,,,,,,,1,726.4102135,5258.079704,133," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97323,17-9968,,plot,254690,Adv_Urb_20-plot541,5,5,541,,,test,,,,,,,,,,,2,733.4271958,4814.627199,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96702,16-1922,,plot,254891,Adv_Urb_20-plot542,5,5,542,,,test,,,,,,,,,,,3,724.5796964,5226.404525,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97194,17-28445,,plot,254579,Adv_Urb_20-plot543,5,5,543,,,test,,,,,,,,,,,2,712.6813351,4466.20023,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96834,16-32727,,plot,254825,Adv_Urb_20-plot544,5,5,544,,,test,,,,,,,,,,,2,702.918577,4719.601662,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97195,17-2920,,plot,254562,Adv_Urb_20-plot545,5,5,545,,,test,,,,,,,,,,,2,741.3594367,4909.652735,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97280,17-7976,,plot,254877,Adv_Urb_20-plot546,5,5,546,,,test,,,,,,,,,,,3,742.2746953,4561.225767,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97210,17-30219,,plot,254683,Adv_Urb_20-plot547,5,5,547,,,test,,,,,,,,,,,2,734.3424544,5004.678272,137,"* (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96929,16-37107,,plot,254571,Adv_Urb_20-plot548,5,5,548,,,test,,,,,,,,,,,2,723.0542655,4212.798799,134," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97226,17-31374,,plot,254654,Adv_Urb_20-plot549,5,5,549,,,test,,,,,,,,,,,2,735.5627992,4371.174693,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96852,16-33550,,plot,254663,Adv_Urb_20-plot550,5,5,550,,,test,,,,,,,,,,,1,751.1221947,4687.926483,137,"GB (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97239,17-4326,,plot,254846,Adv_Urb_20-plot551,5,5,551,,,test,,,,,,,,,,,3,733.732282,5068.02863,140," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96902,16-36048,,plot,254674,Adv_Urb_20-plot552,5,5,552,,,test,,,,,,,,,,,3,723.3593516,4656.251304,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97158,17-23868,,plot,254673,Adv_Urb_20-plot553,5,5,553,,,test,,,,,,,,,,,3,742.2746953,4244.473978,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97006,16-8739,,plot,254862,Adv_Urb_20-plot554,5,5,554,,,test,,,,,,,,,,,2,730.0712478,5321.430062,140," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97159,17-23874,,plot,254564,Adv_Urb_20-plot555,5,5,555,,,test,,,,,,,,,,,3,707.7999561,5226.404525,139," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",240793,Pio25R74,,plot,254585,Adv_Urb_20-plot556,5,5,556,,,test,,,,,,,,,,,2,722.7491793,5289.754883,138," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97101,17-18529,,plot,254759,Adv_Urb_20-plot557,5,5,557,,,test,,,,,,,,,,,3,721.5288345,4529.550588,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97289,17-8057,,plot,254732,Adv_Urb_20-plot558,5,5,558,,,test,,,,,,,,,,,2,742.8848677,5099.703809,139," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96645,16-12770,,plot,254548,Adv_Urb_20-plot559,5,5,559,,,test,,,,,,,,,,,2,720.613576,4276.149157,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97316,17-9320,,plot,254845,Adv_Urb_20-plot560,5,5,560,,,test,,,,,,,,,,,2,750.2069362,5036.353451,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96965,16-6214,,plot,254750,Adv_Urb_20-plot561,5,5,561,,,test,,,,,,,,,,,1,748.6815052,5638.181851,140," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96636,16-11226,,plot,254581,Adv_Urb_20-plot562,5,5,562,,,test,,,,,,,,,,,2,728.5458168,4529.550588,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97307,17-8824,,plot,254603,Adv_Urb_20-plot563,5,5,563,,,test,,,,,,,,,,,2,734.0373682,4782.95202,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",100893,US16-IL-063-154,,plot,254609,Adv_Urb_20-plot564,5,5,564,,,test,,,,,,,,,,,3,728.2407306,5543.156314,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96756,16-23972,,plot,254550,Adv_Urb_20-plot565,5,5,565,,,test,,,,,,,,,,,2,714.8169384,4561.225767,137," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",96849,16-33368,,plot,254866,Adv_Urb_20-plot566,5,5,566,,,test,,,,,,,,,,,1,742.2746953,5036.353451,140," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97100,17-18320,,plot,254841,Adv_Urb_20-plot567,5,5,567,,,test,,,,,,,,,,,3,707.4948699,4561.225767,136," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97034,17-10948,,plot,254839,Adv_Urb_20-plot568,5,5,568,,,test,,,,,,,,,,,1,745.020471,5099.703809,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97309,17-8832,,plot,254800,Adv_Urb_20-plot569,5,5,569,,,test,,,,,,,,,,,1,720.9186621,5289.754883,135," (Operator: jrutkoski, Time: )"
2020,326,University of Illinois,Wheat breeding program at the University of Illinois,1186,Adv_Urb_20,"Advanced Yield Trial at Urbana, IL [2020]",RCBD,,,,,,,,26,"Urbana, IL",97093,17-17526,,plot,254730,Adv_Urb_20-plot570,5,5,570,,,test,,,,,,,,,,,1,727.3254721,4434.525051,138," (Operator: jrutkoski, Time: )"
