,names,studyName,germplasmDbId,trait,predicted.value,std.error
311,19-17237,Aug_Urb_20,239594,Grain.yield...bu.ac,69.53027468,7.162935304
312,19-17201,Aug_Urb_20,239592,Grain.yield...bu.ac,86.38324579,7.162935304
313,19-17333,Aug_Urb_20,239598,Grain.yield...bu.ac,74.61441122,7.162935304
314,19-17354,Aug_Urb_20,239599,Grain.yield...bu.ac,67.36480912,7.162935304
315,19-17467,Aug_Urb_20,239601,Grain.yield...bu.ac,76.9211028,7.162935304
316,19-17546,Aug_Urb_20,239603,Grain.yield...bu.ac,61.05671379,7.162935304
317,19-17548,Aug_Urb_20,239604,Grain.yield...bu.ac,56.11380326,7.162935304
318,19-17569,Aug_Urb_20,239606,Grain.yield...bu.ac,62.98680266,7.162935304
319,19-17603,Aug_Urb_20,239607,Grain.yield...bu.ac,67.64726115,7.162935304
320,19-17649,Aug_Urb_20,239609,Grain.yield...bu.ac,72.8726237,7.162935304
321,19-17662,Aug_Urb_20,239610,Grain.yield...bu.ac,76.16789738,7.162935304
322,19-17674,Aug_Urb_20,239611,Grain.yield...bu.ac,72.63724701,7.162935304
323,19-17675,Aug_Urb_20,239612,Grain.yield...bu.ac,68.54169258,7.162935304
324,19-17702,Aug_Urb_20,239613,Grain.yield...bu.ac,71.6486649,7.162935304
325,19-17710,Aug_Urb_20,239614,Grain.yield...bu.ac,65.52887092,7.162935304
326,19-17721,Aug_Urb_20,239615,Grain.yield...bu.ac,76.40327407,7.162935304
327,19-17813,Aug_Urb_20,239619,Grain.yield...bu.ac,83.88825286,7.162935304
328,19-17815,Aug_Urb_20,239620,Grain.yield...bu.ac,73.20215107,7.162935304
329,19-17817,Aug_Urb_20,239621,Grain.yield...bu.ac,87.18352655,7.162935304
330,19-17823,Aug_Urb_20,239622,Grain.yield...bu.ac,89.16069076,7.162935304
331,19-17828,Aug_Urb_20,239623,Grain.yield...bu.ac,78.94534234,7.162935304
332,19-17829,Aug_Urb_20,239624,Grain.yield...bu.ac,87.3718279,7.162935304
333,19-17932,Aug_Urb_20,239626,Grain.yield...bu.ac,60.86841243,7.162935304
334,19-17929,Aug_Urb_20,239625,Grain.yield...bu.ac,66.75282972,7.162935304
335,19-17946,Aug_Urb_20,239627,Grain.yield...bu.ac,66.18792566,7.162935304
336,19-18024,Aug_Urb_20,239628,Grain.yield...bu.ac,80.31052715,7.162935304
337,19-18033,Aug_Urb_20,239629,Grain.yield...bu.ac,64.49321348,7.162935304
338,19-18141,Aug_Urb_20,239631,Grain.yield...bu.ac,73.10800039,7.162935304
339,19-18142,Aug_Urb_20,239632,Grain.yield...bu.ac,74.80271257,7.162935304
340,19-18145,Aug_Urb_20,239633,Grain.yield...bu.ac,78.85119167,7.162935304
341,19-18151,Aug_Urb_20,239634,Grain.yield...bu.ac,86.33617046,7.162935304
342,19-18152,Aug_Urb_20,239635,Grain.yield...bu.ac,77.20355482,7.162935304
343,19-18153,Aug_Urb_20,239636,Grain.yield...bu.ac,70.09517874,7.162935304
344,19-18156,Aug_Urb_20,239637,Grain.yield...bu.ac,85.01806098,7.162935304
345,19-18157,Aug_Urb_20,239638,Grain.yield...bu.ac,71.83696626,7.162935304
346,19-18326,Aug_Urb_20,239639,Grain.yield...bu.ac,77.48600685,7.162935304
347,19-18329,Aug_Urb_20,239641,Grain.yield...bu.ac,79.83977377,7.162935304
348,19-18328,Aug_Urb_20,239640,Grain.yield...bu.ac,80.54590384,7.162935304
349,19-18721,Aug_Urb_20,239642,Grain.yield...bu.ac,77.67430821,7.162935304
350,19-18725,Aug_Urb_20,239643,Grain.yield...bu.ac,75.60299332,7.162935304
351,19-18813,Aug_Urb_20,239644,Grain.yield...bu.ac,78.14506159,7.162935304
352,19-18826,Aug_Urb_20,239645,Grain.yield...bu.ac,60.77426176,7.162935304
353,19-18830,Aug_Urb_20,239646,Grain.yield...bu.ac,65.90547363,7.162935304
354,19-18832,Aug_Urb_20,239647,Grain.yield...bu.ac,81.91108866,7.162935304
355,19-18837,Aug_Urb_20,239648,Grain.yield...bu.ac,73.24922641,7.162935304
356,19-18865,Aug_Urb_20,239649,Grain.yield...bu.ac,72.21356896,7.162935304
357,19-18906,Aug_Urb_20,239654,Grain.yield...bu.ac,69.436124,7.162935304
358,19-18905,Aug_Urb_20,239653,Grain.yield...bu.ac,83.51165016,7.162935304
359,19-18907,Aug_Urb_20,239655,Grain.yield...bu.ac,56.96115935,7.162935304
360,19-18938,Aug_Urb_20,239657,Grain.yield...bu.ac,80.59297918,7.162935304
361,19-18954,Aug_Urb_20,239658,Grain.yield...bu.ac,80.35760249,7.162935304
362,19-18957,Aug_Urb_20,239659,Grain.yield...bu.ac,56.772858,7.162935304
363,19-18958,Aug_Urb_20,239660,Grain.yield...bu.ac,76.49742475,7.162935304
364,19-18972,Aug_Urb_20,239661,Grain.yield...bu.ac,81.01665723,7.162935304
365,19-19146,Aug_Urb_20,239662,Grain.yield...bu.ac,72.96677438,7.162935304
366,19-19159,Aug_Urb_20,239663,Grain.yield...bu.ac,75.97959603,7.162935304
367,19-19160,Aug_Urb_20,239664,Grain.yield...bu.ac,89.30191677,7.162935304
368,19-19172,Aug_Urb_20,239665,Grain.yield...bu.ac,62.4218986,7.162935304
369,19-19205,Aug_Urb_20,239666,Grain.yield...bu.ac,61.1979398,7.162935304
370,19-19221,Aug_Urb_20,239668,Grain.yield...bu.ac,75.50884265,7.162935304
371,19-19225,Aug_Urb_20,239669,Grain.yield...bu.ac,67.74141183,7.162935304
372,19-19226,Aug_Urb_20,239670,Grain.yield...bu.ac,66.37622701,7.162935304
373,19-19258,Aug_Urb_20,239673,Grain.yield...bu.ac,65.10519288,7.162935304
374,19-19276,Aug_Urb_20,239676,Grain.yield...bu.ac,88.92531406,7.162935304
375,19-19217,Aug_Urb_20,239667,Grain.yield...bu.ac,83.74702685,7.162935304
376,19-19324,Aug_Urb_20,239677,Grain.yield...bu.ac,75.41469197,7.162935304
377,19-19327,Aug_Urb_20,239678,Grain.yield...bu.ac,69.57735002,7.162935304
378,19-19341,Aug_Urb_20,239679,Grain.yield...bu.ac,73.39045242,7.162935304
379,19-19413,Aug_Urb_20,239680,Grain.yield...bu.ac,78.5216643,7.162935304
380,19-19528,Aug_Urb_20,239681,Grain.yield...bu.ac,69.6715007,7.162935304
381,19-19533,Aug_Urb_20,239682,Grain.yield...bu.ac,66.79990506,7.162935304
382,19-19542,Aug_Urb_20,239683,Grain.yield...bu.ac,70.98961017,7.162935304
383,19-19543,Aug_Urb_20,239684,Grain.yield...bu.ac,78.19213693,7.162935304
384,19-19546,Aug_Urb_20,239685,Grain.yield...bu.ac,74.70856189,7.162935304
385,19-19810,Aug_Urb_20,239688,Grain.yield...bu.ac,58.89124822,7.162935304
386,19-20068,Aug_Urb_20,239689,Grain.yield...bu.ac,72.54309633,7.162935304
387,19-20069,Aug_Urb_20,239690,Grain.yield...bu.ac,70.98961017,7.162935304
388,19-20079,Aug_Urb_20,239691,Grain.yield...bu.ac,81.20495858,7.162935304
389,19-20203,Aug_Urb_20,239692,Grain.yield...bu.ac,78.99241768,7.162935304
390,19-20231,Aug_Urb_20,239695,Grain.yield...bu.ac,84.40608159,7.162935304
391,19-20306,Aug_Urb_20,239696,Grain.yield...bu.ac,80.40467783,7.162935304
392,19-20311,Aug_Urb_20,239697,Grain.yield...bu.ac,90.71417692,7.162935304
393,19-20315,Aug_Urb_20,239699,Grain.yield...bu.ac,68.68291859,7.162935304
394,19-20318,Aug_Urb_20,239700,Grain.yield...bu.ac,63.36340536,7.162935304
395,19-20320,Aug_Urb_20,239701,Grain.yield...bu.ac,79.74562309,7.162935304
396,19-20326,Aug_Urb_20,239702,Grain.yield...bu.ac,69.34197333,7.162935304
397,19-20337,Aug_Urb_20,239703,Grain.yield...bu.ac,55.36059785,7.162935304
398,19-20342,Aug_Urb_20,239704,Grain.yield...bu.ac,87.23060188,7.162935304
399,19-20348,Aug_Urb_20,239706,Grain.yield...bu.ac,77.25063016,7.162935304
400,19-20350,Aug_Urb_20,239707,Grain.yield...bu.ac,71.69574024,7.162935304
401,19-20353,Aug_Urb_20,239708,Grain.yield...bu.ac,66.14085032,7.162935304
402,19-20355,Aug_Urb_20,239709,Grain.yield...bu.ac,77.15647949,7.162935304
403,19-20365,Aug_Urb_20,239711,Grain.yield...bu.ac,83.37042414,7.162935304
404,19-20366,Aug_Urb_20,239712,Grain.yield...bu.ac,69.10659664,7.162935304
405,19-20402,Aug_Urb_20,239713,Grain.yield...bu.ac,87.70135527,7.162935304
406,19-20471,Aug_Urb_20,239714,Grain.yield...bu.ac,74.0965825,7.162935304
407,19-20476,Aug_Urb_20,239716,Grain.yield...bu.ac,81.62863663,7.162935304
408,19-20544,Aug_Urb_20,239718,Grain.yield...bu.ac,61.43331649,7.162935304
409,19-20549,Aug_Urb_20,239720,Grain.yield...bu.ac,80.92250655,7.162935304
410,19-20550,Aug_Urb_20,239721,Grain.yield...bu.ac,76.26204806,7.162935304
411,19-20561,Aug_Urb_20,239722,Grain.yield...bu.ac,76.02667137,7.162935304
412,19-20562,Aug_Urb_20,239723,Grain.yield...bu.ac,79.55732174,7.162935304
413,19-20641,Aug_Urb_20,239725,Grain.yield...bu.ac,77.25063016,7.162935304
414,19-20648,Aug_Urb_20,239726,Grain.yield...bu.ac,79.98099979,7.162935304
415,19-20650,Aug_Urb_20,239727,Grain.yield...bu.ac,69.57735002,7.162935304
416,19-21341,Aug_Urb_20,239733,Grain.yield...bu.ac,75.65006866,7.162935304
417,19-21358,Aug_Urb_20,239734,Grain.yield...bu.ac,67.92971318,7.162935304
418,19-21360,Aug_Urb_20,239735,Grain.yield...bu.ac,80.87543121,7.162935304
419,19-21364,Aug_Urb_20,239736,Grain.yield...bu.ac,90.43172489,7.162935304
420,19-21372,Aug_Urb_20,239737,Grain.yield...bu.ac,71.03668551,7.162935304
421,19-21403,Aug_Urb_20,239739,Grain.yield...bu.ac,70.37763077,7.162935304
422,19-21418,Aug_Urb_20,239741,Grain.yield...bu.ac,77.43893152,7.162935304
423,19-21425,Aug_Urb_20,239742,Grain.yield...bu.ac,82.05231467,7.162935304
424,19-21431,Aug_Urb_20,239743,Grain.yield...bu.ac,68.58876791,7.162935304
425,19-21445,Aug_Urb_20,239746,Grain.yield...bu.ac,84.59438294,7.162935304
426,19-21449,Aug_Urb_20,239748,Grain.yield...bu.ac,69.29489799,7.162935304
427,19-21459,Aug_Urb_20,239749,Grain.yield...bu.ac,71.22498686,7.162935304
428,19-21462,Aug_Urb_20,239750,Grain.yield...bu.ac,75.74421934,7.162935304
429,19-21467,Aug_Urb_20,239752,Grain.yield...bu.ac,75.46176731,7.162935304
430,19-21470,Aug_Urb_20,239754,Grain.yield...bu.ac,59.73860431,7.162935304
431,19-21472,Aug_Urb_20,239755,Grain.yield...bu.ac,58.56172085,7.162935304
432,19-21507,Aug_Urb_20,239756,Grain.yield...bu.ac,73.20215107,7.162935304
433,19-21513,Aug_Urb_20,239757,Grain.yield...bu.ac,49.80570793,7.162935304
434,19-21518,Aug_Urb_20,239758,Grain.yield...bu.ac,72.73139769,7.162935304
435,19-21522,Aug_Urb_20,239759,Grain.yield...bu.ac,50.55891334,7.162935304
436,19-21535,Aug_Urb_20,239760,Grain.yield...bu.ac,68.11801453,7.162935304
437,19-21541,Aug_Urb_20,239762,Grain.yield...bu.ac,72.96677438,7.162935304
438,19-21544,Aug_Urb_20,239763,Grain.yield...bu.ac,66.14085032,7.162935304
439,19-21548,Aug_Urb_20,239764,Grain.yield...bu.ac,66.8469804,7.162935304
440,19-21549,Aug_Urb_20,239765,Grain.yield...bu.ac,74.04950716,7.162935304
441,19-21551,Aug_Urb_20,239766,Grain.yield...bu.ac,79.22779437,7.162935304
442,19-21556,Aug_Urb_20,239767,Grain.yield...bu.ac,77.67430821,7.162935304
443,19-21559,Aug_Urb_20,239768,Grain.yield...bu.ac,93.67992323,7.162935304
444,19-21570,Aug_Urb_20,239770,Grain.yield...bu.ac,81.58156129,7.162935304
445,19-21572,Aug_Urb_20,239771,Grain.yield...bu.ac,69.81272671,7.162935304
446,19-21574,Aug_Urb_20,239772,Grain.yield...bu.ac,76.49742475,7.162935304
447,19-21575,Aug_Urb_20,239773,Grain.yield...bu.ac,84.73560895,7.162935304
448,19-21625,Aug_Urb_20,239774,Grain.yield...bu.ac,65.0110422,7.162935304
449,19-21632,Aug_Urb_20,239776,Grain.yield...bu.ac,66.04669965,7.162935304
450,19-21633,Aug_Urb_20,239777,Grain.yield...bu.ac,79.83977377,7.162935304
451,19-21629,Aug_Urb_20,239775,Grain.yield...bu.ac,70.14225408,7.162935304
452,19-21637,Aug_Urb_20,239778,Grain.yield...bu.ac,57.19653604,7.162935304
453,19-21652,Aug_Urb_20,239779,Grain.yield...bu.ac,61.66869318,7.162935304
454,19-21666,Aug_Urb_20,239780,Grain.yield...bu.ac,63.50463138,7.162935304
455,19-21677,Aug_Urb_20,239781,Grain.yield...bu.ac,74.37903453,7.162935304
456,19-21678,Aug_Urb_20,239782,Grain.yield...bu.ac,70.56593212,7.162935304
457,19-21704,Aug_Urb_20,239783,Grain.yield...bu.ac,67.36480912,7.162935304
458,19-21709,Aug_Urb_20,239784,Grain.yield...bu.ac,72.8726237,7.162935304
459,19-21717,Aug_Urb_20,239785,Grain.yield...bu.ac,75.46176731,7.162935304
460,19-21720,Aug_Urb_20,239786,Grain.yield...bu.ac,61.24501514,7.162935304
461,19-21722,Aug_Urb_20,239787,Grain.yield...bu.ac,74.89686325,7.162935304
462,19-21724,Aug_Urb_20,239788,Grain.yield...bu.ac,88.83116339,7.162935304
463,19-21731,Aug_Urb_20,239789,Grain.yield...bu.ac,73.43752776,7.162935304
464,19-21744,Aug_Urb_20,239790,Grain.yield...bu.ac,82.19354069,7.162935304
465,19-21756,Aug_Urb_20,239791,Grain.yield...bu.ac,62.13944657,7.162935304
466,19-21760,Aug_Urb_20,239792,Grain.yield...bu.ac,80.31052715,7.162935304
467,19-21764,Aug_Urb_20,239793,Grain.yield...bu.ac,58.32634416,7.162935304
468,19-21765,Aug_Urb_20,239794,Grain.yield...bu.ac,73.76705513,7.162935304
469,19-21815,Aug_Urb_20,239795,Grain.yield...bu.ac,81.39325993,7.162935304
470,19-21821,Aug_Urb_20,239796,Grain.yield...bu.ac,81.91108866,7.162935304
471,19-21829,Aug_Urb_20,239797,Grain.yield...bu.ac,69.0595213,7.162935304
472,19-21846,Aug_Urb_20,239799,Grain.yield...bu.ac,81.62863663,7.162935304
473,19-21848,Aug_Urb_20,239800,Grain.yield...bu.ac,79.55732174,7.162935304
474,19-21865,Aug_Urb_20,239803,Grain.yield...bu.ac,70.00102806,7.162935304
475,19-21924,Aug_Urb_20,239809,Grain.yield...bu.ac,88.45456068,7.162935304
476,19-21925,Aug_Urb_20,239810,Grain.yield...bu.ac,74.56733588,7.162935304
477,19-22006,Aug_Urb_20,239813,Grain.yield...bu.ac,56.67870732,7.162935304
478,19-22018,Aug_Urb_20,239814,Grain.yield...bu.ac,55.59597454,7.162935304
479,19-22027,Aug_Urb_20,239816,Grain.yield...bu.ac,68.07093919,7.162935304
480,19-22031,Aug_Urb_20,239817,Grain.yield...bu.ac,75.97959603,7.162935304
481,19-22077,Aug_Urb_20,239818,Grain.yield...bu.ac,74.70856189,7.162935304
482,19-22105,Aug_Urb_20,239819,Grain.yield...bu.ac,70.23640476,7.162935304
483,19-22112,Aug_Urb_20,239820,Grain.yield...bu.ac,77.15647949,7.162935304
484,19-22114,Aug_Urb_20,239821,Grain.yield...bu.ac,70.28348009,7.162935304
485,19-22124,Aug_Urb_20,239822,Grain.yield...bu.ac,78.61581497,7.162935304
486,19-22125,Aug_Urb_20,239823,Grain.yield...bu.ac,49.99400928,7.162935304
487,19-22361,Aug_Urb_20,239825,Grain.yield...bu.ac,77.15647949,7.162935304
488,19-22366,Aug_Urb_20,239826,Grain.yield...bu.ac,63.74000807,7.162935304
489,19-22368,Aug_Urb_20,239827,Grain.yield...bu.ac,70.61300746,7.162935304
490,19-22451,Aug_Urb_20,239828,Grain.yield...bu.ac,81.95816399,7.162935304
491,19-22533,Aug_Urb_20,239830,Grain.yield...bu.ac,44.20374267,7.162935304
492,19-22609,Aug_Urb_20,239833,Grain.yield...bu.ac,66.75282972,7.162935304
493,19-22649,Aug_Urb_20,239837,Grain.yield...bu.ac,76.07374671,7.162935304
494,19-22665,Aug_Urb_20,239839,Grain.yield...bu.ac,77.58015753,7.162935304
495,19-22660,Aug_Urb_20,239838,Grain.yield...bu.ac,65.0110422,7.162935304
496,19-22712,Aug_Urb_20,239842,Grain.yield...bu.ac,70.33055543,7.162935304
497,19-22716,Aug_Urb_20,239844,Grain.yield...bu.ac,58.60879619,7.162935304
498,19-22741,Aug_Urb_20,239847,Grain.yield...bu.ac,65.19934356,7.162935304
499,19-22742,Aug_Urb_20,239848,Grain.yield...bu.ac,76.35619874,7.162935304
500,19-22764,Aug_Urb_20,239852,Grain.yield...bu.ac,73.95535648,7.162935304
501,19-22713,Aug_Urb_20,239843,Grain.yield...bu.ac,73.15507573,7.162935304
502,19-22744,Aug_Urb_20,239849,Grain.yield...bu.ac,75.55591798,7.162935304
503,19-22745,Aug_Urb_20,239850,Grain.yield...bu.ac,70.14225408,7.162935304
504,19-22757,Aug_Urb_20,239851,Grain.yield...bu.ac,75.36761663,7.162935304
505,19-22767,Aug_Urb_20,239853,Grain.yield...bu.ac,81.29910926,7.162935304
506,19-22846,Aug_Urb_20,239855,Grain.yield...bu.ac,70.51885679,7.162935304
507,19-22866,Aug_Urb_20,239857,Grain.yield...bu.ac,60.35058371,7.162935304
508,19-22874,Aug_Urb_20,239858,Grain.yield...bu.ac,73.81413047,7.162935304
509,19-22922,Aug_Urb_20,239859,Grain.yield...bu.ac,54.65446778,7.162935304
510,19-22932,Aug_Urb_20,239860,Grain.yield...bu.ac,69.24782265,7.162935304
511,19-22937,Aug_Urb_20,239861,Grain.yield...bu.ac,72.63724701,7.162935304
512,19-22952,Aug_Urb_20,239863,Grain.yield...bu.ac,70.09517874,7.162935304
513,19-22975,Aug_Urb_20,239864,Grain.yield...bu.ac,80.31052715,7.162935304
514,19-23012,Aug_Urb_20,239865,Grain.yield...bu.ac,87.08937587,7.162935304
515,19-23019,Aug_Urb_20,239867,Grain.yield...bu.ac,86.7598485,7.162935304
516,19-23055,Aug_Urb_20,239869,Grain.yield...bu.ac,86.7598485,7.162935304
517,19-23059,Aug_Urb_20,239870,Grain.yield...bu.ac,84.5473076,7.162935304
518,19-23064,Aug_Urb_20,239871,Grain.yield...bu.ac,77.53308219,7.162935304
519,19-23069,Aug_Urb_20,239873,Grain.yield...bu.ac,81.20495858,7.162935304
520,19-23077,Aug_Urb_20,239875,Grain.yield...bu.ac,84.73560895,7.162935304
521,19-23112,Aug_Urb_20,239876,Grain.yield...bu.ac,86.61862249,7.162935304
522,19-23143,Aug_Urb_20,239878,Grain.yield...bu.ac,68.07093919,7.162935304
523,19-23201,Aug_Urb_20,239880,Grain.yield...bu.ac,57.62021409,7.162935304
524,19-23246,Aug_Urb_20,239881,Grain.yield...bu.ac,75.13223994,7.162935304
525,19-23251,Aug_Urb_20,239882,Grain.yield...bu.ac,85.63004038,7.162935304
526,19-23336,Aug_Urb_20,239885,Grain.yield...bu.ac,85.53588971,7.162935304
527,19-23337,Aug_Urb_20,239886,Grain.yield...bu.ac,84.87683497,7.162935304
528,19-23350,Aug_Urb_20,239888,Grain.yield...bu.ac,77.20355482,7.162935304
529,19-23716,Aug_Urb_20,239891,Grain.yield...bu.ac,69.57735002,7.162935304
530,19-23825,Aug_Urb_20,239893,Grain.yield...bu.ac,63.88123408,7.162935304
531,19-23829,Aug_Urb_20,239896,Grain.yield...bu.ac,80.68712986,7.162935304
532,19-23845,Aug_Urb_20,239899,Grain.yield...bu.ac,60.11520702,7.162935304
533,19-23871,Aug_Urb_20,239903,Grain.yield...bu.ac,73.53167844,7.162935304
534,19-23833,Aug_Urb_20,239897,Grain.yield...bu.ac,99.32896383,7.162935304
535,19-23851,Aug_Urb_20,239900,Grain.yield...bu.ac,73.76705513,7.162935304
536,19-23853,Aug_Urb_20,239901,Grain.yield...bu.ac,79.46317106,7.162935304
537,19-23855,Aug_Urb_20,239902,Grain.yield...bu.ac,73.90828114,7.162935304
538,19-23904,Aug_Urb_20,239904,Grain.yield...bu.ac,71.8840416,7.162935304
539,19-23908,Aug_Urb_20,239905,Grain.yield...bu.ac,78.66289031,7.162935304
540,19-23912,Aug_Urb_20,239906,Grain.yield...bu.ac,75.65006866,7.162935304
541,19-24004,Aug_Urb_20,239911,Grain.yield...bu.ac,62.4218986,7.162935304
542,19-24047,Aug_Urb_20,239913,Grain.yield...bu.ac,80.02807512,7.162935304
543,19-24048,Aug_Urb_20,239914,Grain.yield...bu.ac,70.61300746,7.162935304
544,19-24061,Aug_Urb_20,239919,Grain.yield...bu.ac,66.32915168,7.162935304
545,19-24072,Aug_Urb_20,239922,Grain.yield...bu.ac,57.66728943,7.162935304
546,19-24076,Aug_Urb_20,239924,Grain.yield...bu.ac,69.10659664,7.162935304
547,19-24051,Aug_Urb_20,239916,Grain.yield...bu.ac,73.76705513,7.162935304
548,19-24106,Aug_Urb_20,239925,Grain.yield...bu.ac,87.93673196,7.162935304
549,19-24109,Aug_Urb_20,239926,Grain.yield...bu.ac,54.5603171,7.162935304
550,19-24129,Aug_Urb_20,239929,Grain.yield...bu.ac,70.75423348,7.162935304
551,19-24147,Aug_Urb_20,239930,Grain.yield...bu.ac,40.81431831,7.162935304
552,19-24170,Aug_Urb_20,239934,Grain.yield...bu.ac,67.64726115,7.162935304
553,19-24254,Aug_Urb_20,239935,Grain.yield...bu.ac,62.04529589,7.162935304
554,19-24261,Aug_Urb_20,239936,Grain.yield...bu.ac,61.24501514,7.162935304
555,19-24267,Aug_Urb_20,239937,Grain.yield...bu.ac,82.3347667,7.162935304
556,19-24268,Aug_Urb_20,239938,Grain.yield...bu.ac,65.29349423,7.162935304
557,19-24275,Aug_Urb_20,239940,Grain.yield...bu.ac,80.16930114,7.162935304
558,19-24306,Aug_Urb_20,239941,Grain.yield...bu.ac,59.36200161,7.162935304
559,19-24553,Aug_Urb_20,239956,Grain.yield...bu.ac,72.82554836,7.162935304
560,19-24569,Aug_Urb_20,239958,Grain.yield...bu.ac,57.90266612,7.162935304
561,19-24570,Aug_Urb_20,239959,Grain.yield...bu.ac,66.70575438,7.162935304
562,19-24662,Aug_Urb_20,239963,Grain.yield...bu.ac,64.58736416,7.162935304
563,19-25005,Aug_Urb_20,239967,Grain.yield...bu.ac,53.00683093,7.162935304
564,19-25017,Aug_Urb_20,239968,Grain.yield...bu.ac,55.40767319,7.162935304
565,19-25029,Aug_Urb_20,239969,Grain.yield...bu.ac,38.93130478,7.162935304
566,19-25126,Aug_Urb_20,239970,Grain.yield...bu.ac,75.55591798,7.162935304
567,19-25132,Aug_Urb_20,239972,Grain.yield...bu.ac,59.22077559,7.162935304
568,19-25142,Aug_Urb_20,239973,Grain.yield...bu.ac,57.57313875,7.162935304
569,19-25145,Aug_Urb_20,239974,Grain.yield...bu.ac,62.37482326,7.162935304
570,19-25161,Aug_Urb_20,239975,Grain.yield...bu.ac,66.32915168,7.162935304
571,19-25162,Aug_Urb_20,239976,Grain.yield...bu.ac,92.36181376,7.162935304
572,19-25201,Aug_Urb_20,239979,Grain.yield...bu.ac,82.19354069,7.162935304
573,19-25205,Aug_Urb_20,239980,Grain.yield...bu.ac,68.21216521,7.162935304
574,19-25237,Aug_Urb_20,239981,Grain.yield...bu.ac,68.25924055,7.162935304
575,19-25245,Aug_Urb_20,239982,Grain.yield...bu.ac,74.04950716,7.162935304
576,19-25249,Aug_Urb_20,239983,Grain.yield...bu.ac,71.78989092,7.162935304
577,19-25270,Aug_Urb_20,239984,Grain.yield...bu.ac,60.06813168,7.162935304
578,19-25322,Aug_Urb_20,239991,Grain.yield...bu.ac,71.46036355,7.162935304
579,19-25330,Aug_Urb_20,239993,Grain.yield...bu.ac,76.16789738,7.162935304
580,19-25331,Aug_Urb_20,239994,Grain.yield...bu.ac,71.55451423,7.162935304
581,19-25334,Aug_Urb_20,239996,Grain.yield...bu.ac,67.36480912,7.162935304
582,19-25359,Aug_Urb_20,239997,Grain.yield...bu.ac,69.0595213,7.162935304
583,19-25424,Aug_Urb_20,239998,Grain.yield...bu.ac,70.51885679,7.162935304
584,19-25448,Aug_Urb_20,239999,Grain.yield...bu.ac,87.51305391,7.162935304
585,19-25464,Aug_Urb_20,240000,Grain.yield...bu.ac,83.60580083,7.162935304
586,19-25469,Aug_Urb_20,240001,Grain.yield...bu.ac,84.5473076,7.162935304
587,19-25508,Aug_Urb_20,240005,Grain.yield...bu.ac,61.71576852,7.162935304
588,19-25509,Aug_Urb_20,240006,Grain.yield...bu.ac,84.45315692,7.162935304
589,19-25510,Aug_Urb_20,240007,Grain.yield...bu.ac,55.59597454,7.162935304
590,19-25512,Aug_Urb_20,240008,Grain.yield...bu.ac,62.04529589,7.162935304
591,19-25513,Aug_Urb_20,240009,Grain.yield...bu.ac,67.8355625,7.162935304
592,19-25525,Aug_Urb_20,240011,Grain.yield...bu.ac,52.86560492,7.162935304
593,19-25545,Aug_Urb_20,240012,Grain.yield...bu.ac,60.16228236,7.162935304
594,19-25549,Aug_Urb_20,240013,Grain.yield...bu.ac,67.69433649,7.162935304
595,19-25553,Aug_Urb_20,240014,Grain.yield...bu.ac,62.56312461,7.162935304
596,19-25625,Aug_Urb_20,240015,Grain.yield...bu.ac,59.26785093,7.162935304
597,19-25657,Aug_Urb_20,240019,Grain.yield...bu.ac,68.54169258,7.162935304
598,19-25662,Aug_Urb_20,240020,Grain.yield...bu.ac,76.59157543,7.162935304
599,19-25676,Aug_Urb_20,240023,Grain.yield...bu.ac,64.6344395,7.162935304
600,19-25743,Aug_Urb_20,240031,Grain.yield...bu.ac,90.24342354,7.162935304
601,19-25764,Aug_Urb_20,240032,Grain.yield...bu.ac,87.9838073,7.162935304
602,19-25774,Aug_Urb_20,240033,Grain.yield...bu.ac,81.06373257,7.162935304
603,19-25775,Aug_Urb_20,240034,Grain.yield...bu.ac,77.76845888,7.162935304
604,19-26253,Aug_Urb_20,240041,Grain.yield...bu.ac,83.84117753,7.162935304
